hotel_unit,name,rating,date,review,processed_review,translated_review
Go,IM,5.1,2019-07-22,"Buruk banget, parkirnya jauh tidak ada petugas. Pinjam sendok kecil untuk suapin bayi malam hari di bilang cuma bisa jam 4 pagi kalau pinjam. Masa nunggu kasih makan jam 4 pagi mas, buat makan malam. Mau ambil sendok ke mobil jauh banget. Saya tidak mau lagi kesini.",buruk banget parkir jauh tugas pinjam sendok kecil suapin bayi malam hari bilang cuma jam pagi kalau pinjam masa tunggu kasih makan jam pagi mas buat makan malam mau ambil sendok mobil jauh banget mau kesini,"really bad, parking is far away, the task is to borrow a small spoon, feed the baby at night, they say only in the morning, if you borrow, the waiting period is to give food, bro, for dinner, I want to get a spoon, the car is very far, it's very far to come here"
Go,dw,6.3,2019-06-07,"Mmm hotel an ristanti terlalu sombong, dan terlalu angkuh cara menegur tamu tidak sopan semestinya sebagai gm bisa ramah. Kami menginap tengal 5 sampai 8 juni 2019. Hari kedua kamar tidak dibersihkan ada kecoa dan ada bekas sepatu housekeeping, saya komplain dan di bantu manager shift malam dengan bapak wisnu, Sibapak seorang manager yang sangat sopan dan baik bahkan dia yang membersihkan kamar kami sendiri, Andai banyak staf yang seperti pak wisnu pasti hotel ini tambah maju karena tamunya merasa terbantu. Sebenarnya hotel ini lumayan sesuai harganya sayangnya mempunyai sdm yang kurang bagus. Ini kali ke 3 saya menginap di sini. tapi baru kali ini kecewa.",mmm hotel an ristanti terlalu sombong terlalu angkuh cara tegur tamu sopan mesti gm ramah inap tengal juni hari dua kamar bersih kecoa bekas sepatu housekeeping komplain bantu manager shift malam bapak wisnu sibapak orang manager sangat sopan baik bahkan bersih kamar sendiri andai banyak staf pak wisnu hotel tambah maju tamu rasa bantu benar hotel lumayan sesuai harga sayang punya sdm kurang bagus kali inap sini baru kali kecewa,"Mmm, An Ristanti hotel is too arrogant, too arrogant, how to politely reprimand guests, must be friendly, stay in mid-June, two clean rooms, cockroaches, used shoes, housekeeping, complain, help the night shift manager, Mr. Vishnu, the manager, very polite, good, even clean the room himself, if there are lots of staff, Mr. Wisnu, the hotel added. Forward, the guest feels really helpful, the hotel is pretty good according to the price, it's a shame that it has less good supplies. The first time I've stayed here, I've only been disappointed"
Go,RW,8.5,2018-07-11,,,
Go,Arsi A.,5.2,2019-02-23,"Berisik, penuh dengan rombongan. Sangat tidak disarankan untuk individual atau family travelers. Kamar tidur dan kamar mandi juga tidak bersih.",berisik penuh rombong sangat saran individual family travelers kamar tidur kamar mandi bersih,"noisy, full of clutter, highly recommended for individual family travelers, bedrooms, clean bathrooms"
Go,DS,8.5,2024-05-17,Pas top iyes good in the view good yes.,pas top iyes bagus in the view bagus yes,"fits the top yes, good in the view, good yes"
Go,S,6.0,2018-09-26,Makanan kurang enak untuk hotel bintang 3.,makan kurang enak hotel bintang,eating less well at star hotels
Go,Desi A. P.,9.4,2022-05-05,"Kamar pesen queen awalnya dikasih double bed tapi pas udah komplain ke recepcionist langsung diganti sesuai pesenan, nyaman bersih sesuai ekspektasi kok, tapi jendelanya g bisa dibuka apa emang ga bisa dibuka ya, handuknya agak sobek sama telpon nya g bisa nyambung (mungkin kebetulan).",kamar pesan queen awal kasih double bed pas komplain recepcionist langsung ganti sesuai pesan nyaman bersih sesuai ekspektasi kok jendela g buka apa memang buka iya handuk sobek sama telpon nya g nyambung mungkin betul,"room ordered queen, initially given a double bed when the receptionist complained, immediately replaced it according to the order, comfortable, clean, as expected, how come the window doesn't open or does it open, yes, the towel is torn and the phone doesn't connect, maybe it's true"
Go,M,4.8,2022-05-08,Kotor kamar nya. Meja bangku semua yang di dalam kamar berdebu kaya ga ada penghuninya 1 tahun. Parah.,kotor kamar nya meja bangku semua kamar debu kaya hun tahun parah,"The rooms are dirty, the tables and benches in all the rooms are dusty like they have been for years"
Go,ARYANTI P.,6.0,2017-03-29,Di hotel grand orchid tidak menyediakan restaurant jadi para tamu susah untuk sarapan.,hotel grand orchid sedia restaurant jadi tamu susah sarap,The Grand Orchid Hotel has a restaurant available so guests can't get enough
Go,ES,8.5,2018-04-08,Dekat bandara tetapi tidak tersedia untuk layanan antar-jemput ke bandara.,dekat bandara sedia layan antarjemput bandara,Near the airport there is an airport shuttle service available
Go,Fivri A.,9.4,2017-04-25,"Lokasi strategis, nyaman namun pelayanan kurang. Wi-fi lemot.",lokasi strategis nyaman layan kurang wifi lambat,"strategic location, comfortable service, less slow wifi"
Go,HS,9.4,2018-03-26,"Pelayanan memuaskan, kamar bersih, dan dekat dengan bandara",layan muas kamar bersih dekat bandara,"satisfactory service, clean rooms near the airport"
Go,FI,9.1,2022-06-08,"Worth it banget, hotel bagus, receptionist ramah, bersihh, ac dingin, top banget pokonya.",worth it banget hotel bagus receptionist ramah bersihh ac dingin top banget poko,"really worth it, good hotel, friendly receptionist, clean, really top cold air conditioner"
Go,DR,6.3,2022-01-02,"Kamar cukup luas tp AC ga dingin sama sekali. Hal buruk yang saya nilai di sini adalah penampilan dari karyawan kaya habis bangun tidur, pakaian ga rapi & terkesan""yang penting absen kerja"". Menu sarapan kurang variatif.",kamar cukup luas ac dingin sama sekali buruk nilai sini tampil karyawan kaya habis bangun tidur pakai rapi terkesanyang penting absen kerja menu sarap kurang variatif,"the room is quite spacious, the air conditioner is cold, the value here is that the rich employees appear after waking up, wearing neat, impressed, the important thing is that they are absent from work, the breakfast menu is not varied"
Go,Evi D. T. U.,8.5,2021-11-01,Enak nyaman. Bersih. Harga terjangkau sesuai dengan fasilitas. Cuman parkirnya aja yang gak muat dan harus parkir digedung sebelah. Its oke besok bakal nginep sini lagi.,enak nyaman bersih harga jangkau sesuai fasilitas cuma parkir muat parkir gedung belah its oke besok bakal inap sini,"nice, comfortable, clean, affordable prices according to the facilities, only parking can fit, parking in the split building, okay, tomorrow I will stay here"
Go,Nadhya O. A.,9.1,2019-01-23,"Saya senang, hanya saja kemarin hotel penuh dengan anak-anak sekolah jadi bising dan suasana ramai sekali sehingga menyebabkan agak sedikit kurang nyaman.",senang kemarin hotel penuh anakanak sekolah jadi bising suasana ramai sekali sebab sedikit kurang nyaman,I'm glad that yesterday the hotel was full of school children so it was very noisy because it was a little uncomfortable
Go,M,9.4,2024-05-01,Kamar nya bersih ko. Pelayanan juga oke. Hanya tv channel aja yang kurang.,kamar nya bersih kok layan oke tv channel kurang,"The rooms are clean, the service is okay, the TV channels are lacking"
Go,YN,6.0,2019-11-10,"Kamarnya cukup luas tapi tidak cukup bersih. Perlengkapan mandi tidak sepenuhnya disediakan, tidak menyebabkan sampo dan sabun hanya sedikit jumlahnya",kamar cukup luas cukup bersih lengkap mandi sepenuh sedia sebab sampo sabun sedikit jumlah,"the room is quite spacious, quite clean, complete with a full bath because there is a small amount of soap and shampoo"
Go,TS,5.1,2018-06-20,hotel yang sangat buruk.tidak ada resepsionis..kamar kotor,hotel sangat buruktidak resepsioniskamar kotor,very bad hotel no receptionist dirty rooms
Go,Winata,4.8,2020-01-01,"Parkiran jauh, handuk dan keset kaki belum tersedia saat check-in, sarapannya serba habis, pelayanan parah.",parkir jauh handuk keset kaki sedia checkin sarap serba habis layan parah,"parking far away, towels, doormats, ready for checkin, breakfast, everything is gone, bad service"
Go,ER,5.9,2017-06-16,"Kurang bersih, berisik tidak kedap suara, kasur tidak enak bikin sakit badan.",kurang bersih berisik kedap suara kasur enak bikin sakit badan,"Not clean, noisy, soundproof, the mattress makes you feel sick"
Go,va,9.7,2017-06-28,"Semua nya ok... kecuali makanan nya perlu lebih banyak variasi dan di sesuaikan dengan jumlah tamu, agar tamu tidak menunggu makanan kalau mau sarapan.",semua nya makan nya perlu lebih banyak variasi sesuai jumlah tamu tamu tunggu makan kalau mau sarap,All meals need more variety according to the number of guests waiting to eat if they want to have breakfast
Go,JL,9.7,2017-05-15,Hotel yang menurut saya Sangat strategis. kemana-mana dekat ke Candi Borobudur cuma 1 jaman ke prambanan cuma 15 menit ke Taman Buah Mangan hutan pinus cuma 1 setengah jam,hotel sangat strategis kemanamana dekat candi borobudur cuma jaman prambanan cuma menit taman buah mangan hutan pinus cuma tengah jam,"Very strategic hotel everywhere, near Borobudur temple, only Prambanan era, only minutes, manganese fruit park, pine forest, only mid-hour"
Go,ST,8.4,2017-09-28,"Tempat yang direkomendasikan, untuk backpacker",tempat rekomendasi backpacker,recommended place for backpackers
Go,AN,9.4,2017-10-21,Termurah dan terbaik tidak ada yang lebih indah.,murah baik lebih indah,"cheap, better, more beautiful"
Go,Bella A.,9.1,2021-12-14,"Penginapan yang cukup nyaman, kamar bersih hanya saja di toilet tidak ada hairdryer padahal di keterangan kamar yang saya pesan terdapat hairdryer tapi bukan masalah, lokasinya dekat dengan bandara.",inap cukup nyaman kamar bersih toilet hairdryer padahal terang kamar pesan dapat hairdryer bukan masalah lokasi dekat bandara,"The stay is quite comfortable, the room is clean, the toilet has a hairdryer, even though it's clear that the room you ordered got a hairdryer, it's not a problem, the location is near the airport"
Go,R,9.0,2017-12-17,"Lokasi hotel dekat bandara Adi Sucipto, kamar bersih, papan nama hotel tidak terlihat dari jauh.",lokasi hotel dekat bandara adi sucipto kamar bersih papan nama hotel lihat jauh,"Hotel location near Adi Sucipto airport, clean rooms, hotel sign board, look far away"
Go,RA,5.5,2018-05-06,"Staf tidak ramah, begitu check-in tidak ada staf di receptionist, sampai harus meminta satpam untuk dipanggilkan. Begitu staf datang, Tidak ada sapaan, wajah kusut, pakaian tidak rapi dan tidak pakai seragam, kurang tahu dia siapa. Saat check-in juga lama sekali. Berharap bisa istirahat di kamar, ternyata kamar tidak bersih, kolong meja tidak di sapu, bahkan mungkin lantai tidak di pel hanya, disapu saja. Banyak sarang laba-laba di kolong meja dan pintu kamar mandi. Toiletries seadanya, hanya sikat gigi dan sabun. Tidak ada tisu di kamar. Tempat sampah hanya 1 di kamar mandi. Sarapan minimalis, tidak ada pilihan untuk anak-anak karena masakannya pedas, hanya ada mie goreng. Roti tawarnya dingin, baru keluar dari kulkas. Restoran seperti dipasar. Saat itu memang sedang ada rombongan anak sMa dan sMp yang sedang wisata. Cukup mengganggu karena teriak-teriak tengah malam, apalagi dapat kamar dengan connecting door, padahal tidak minta. Hotel bintang 3 rasa hotel melati.",staf ramah checkin staf receptionist minta satu aman panggil staf datang sapa wajah kusut pakai rapi pakai seragam kurang tahu siapa checkin lama sekali harap istirahat kamar nyata kamar bersih kolong meja sapu bahkan mungkin lantai pel sapu banyak sarang labalaba kolong meja pintu kamar mandi toiletries ada sikat gigi sabun tisu kamar tempat sampah kamar mandi sarap minimal pilih anakanak masakan pedas mie goreng roti tawar dingin baru keluar kulkas restoran pasar memang sedang rombong anak sama smp sedang wisata cukup ganggu teriakteriak tengah malam kamar connecting door padahal minta hotel bintang rasa hotel melati,"friendly staff, checkin, receptionist staff, ask for one to be safe, call the staff, come say hello, crumpled face, neatly wear uniform, don't know who checkin is taking a long time, please rest, real room, clean room, under the table, sweep, maybe even mop the floor, sweep lots of cobwebs under the table, bathroom door, toiletries, there is a toothbrush soap, tissue, room, trash, bathroom, minimum breakfast, choose the children, spicy food, fried noodles, cold fresh bread, just out of the refrigerator, restaurant, market, there is a crowd of children and junior high school students who are on tour, quite disturbing, shouting in the middle of the night, connecting door room, even though you asked for a star hotel, the taste of the hotel jasmine"
Go,Frian G. M.,9.7,2018-06-24,Kamar bersih serta nyaman dan pelayanan baik.,kamar bersih nyaman layan baik,"clean comfortable rooms, good service"
Go,AP,6.0,2018-10-13,"AC tidak dingin, need maintenance.",ac dingin need maintenance,cold AC needs maintenance
Go,AI,9.1,2017-04-11,Tempat yang bagus dan sangat nyaman untuk tinggal.,tempat bagus sangat nyaman tinggal,nice place very comfortable stay
Go,Lusia A. T.,9.4,2018-07-30,"Hotel sama seperti ulasan dalam app, lokasi strategis, pelayanan bagus",hotel sama ulas aplikasi lokasi strategis layan bagus,"The same hotel reviews the strategic location application, good service"
Go,DA,9.6,2018-01-01,"Hotel bagus, bersih, pelayanan bagus, nyaman, breakfast tidak variatif, all is oke.",hotel bagus bersih layan bagus nyaman breakfast variatif all is oke,"good hotel, clean, good service, comfortable, varied breakfast, everything is okay"
Go,sidik p.,6.1,2018-04-23,"Tidak ada pilih makanan, cuma satu, rotipun cuma roti tawar doang, tidak ada tissue di meja makan, dan yang lebih parah, untuk anak lebih dari 3 th kena charge, padahal makanannya tidak ada pilihan.",pilih makan cuma satu roti cuma roti tawar tissue meja makan lebih parah anak lebih th kena charge padahal makan pilih,"Choosing to eat only one piece of bread, just white bread, dining table tissue, it's worse, the child gets charged even though he chooses to eat"
Go,Hadna T. W.,6.5,2020-01-18,Itu buruk menyebabkan malam tahun baru,buruk sebab malam tahun baru,bad because it's New Year's Eve
