hotel_unit,name,rating,date,review,processed_review,translated_review
GDHY,Z,9.1,2020-01-09,Hotel bersih dan cocok untuk liburan keluarga.,hotel bersih cocok libur keluarga,Clean Hotels Suitable Family Holidays
GDHY,DK,8.5,2019-09-22,"Kamarnya luas, jadi nyaman bawa anak-anak. Menu makanan enak. Semoga kedepannya makin variatif ya menunya. Ada puding dan slice cake begitu supaya anak-anak makin semangat. Hehehe.",kamar luas jadi nyaman bawa anakanak menu makan enak moga depan makin variatif iya menu puding slice cake anakanak makin semangat hehehe,"The room is spacious so comfortable to bring a tasty dining menu, hopefully the front is more varied, yes, yes, the pudding slice cake menu is more enthusiastic hehehe"
GDHY,TK,9.7,2024-04-14,"Staffs Is very helpful and Room was clean and all are working properly. Food at breakfast need to be improve and need more attractive, more variation. When I was breakfast at 8.30am, the food cold and no taste at all. (I toke breakfast at Chinese Restaurant). Thank you.",staffs is very helpful room was clean all are working properly food at breakfast need to be improve need more attractive more variation when i was breakfast at am the food cold nomor taste at all i toke breakfast at chinese restaurant thank you,Staffs is very helpful room was clean all working properly at breakfast needs to be improved more attractive more variation when I was breakfast at Am The Food Cold Number Taste At All I Tokefast At Chinese Restaurant Thanks
GDHY,Indry M.,9.7,2018-08-08,Nyaman sekali.,nyaman sekali,Very comfortable
GDHY,AW,9.7,2017-02-22,Nyaman and seluruh staff nya sangat membantu & ramah,nyaman seluruh staff nya sangat bantu ramah,comfortable all the staff is very helpful
GDHY,Budi A. D. S.,8.5,2023-12-17,"Cukup nyaman, ditambah lagi dengan sarapannya yang banyak menu pilihan serta pelayanan yang ramah.",cukup nyaman tambah sarap banyak menu pilih layan ramah,"Quite comfortable to add a lot of menu, choose a friendly service"
GDHY,NH,9.7,2018-06-27,"Secara overall oke, hotelnya bersih dan nyaman",overall oke hotel bersih nyaman,Overall Okay Clean Hotel
GDHY,Ma,8.5,2017-07-27,"Secara umum pelayanan cukup bagus, kamar yang luas dan bersih",umum layan cukup bagus kamar luas bersih,general serving pretty good room area clean
GDHY,NP,10.0,2017-01-11,"Recommended banget, fasilitas komplit.",recommended banget fasilitas komplit,Really recommended facilities
GDHY,T,9.4,2018-07-12,"Keseluruhan layanan cukup bagus dan ramah, cuma permintaan double bed saat booking lewat tidak terpenuhi dengan alasan ada yang diprioritaskan. Tidak mengerti alasan tasih. Makanan enak, tetapi fasilitas fitness/gym sedang direnovasi... Tidak bisa dipakai. Waktu turun ke lantai. Basemet area spa/gym... Kondisi area koridor tidak bersih... Banyak bekas sisa piring makanan seperti bekas malam sebelumnya tidak dibereskan",seluruh layan cukup bagus ramah cuma minta double bed pesan lewat penuh alas prioritas erti alas tasih makan enak fasilitas fitnessgym sedang renovasi pakai waktu turun lantai basemet area spagym kondisi area koridor bersih banyak bekas sisa piring makan bekas malam belum beres,"All servants are quite good friendly just asking double beds through full base priority, the base of the base of the Fitnessgym Facilities is renovating using the basemet floor of the spagym area."
GDHY,IP,8.8,2018-03-19,"Hotel bersih, kamar nyaman, sarapan enak, pelayanan cepat",hotel bersih kamar nyaman sarap enak layan cepat,Clean Room Hotel Comfortable Room Sarap Delicious Fast Layan Fast
GDHY,MM,9.1,2017-05-15,Hotelnya bersih..wifi nya payah...,hotel bersihwifi nya payah,The cleanwifi hotel is bad
GDHY,Riana f.,5.6,2024-08-04,"Pertama masuk 303, bed nya kasur banyak rambut dan berdebu akhir bya dipindah 306 kamar mandi nya ada kecoak nya, bed bya kotor, dan ac nya ya dingin max Stay di suhu 25🫣,",pertama masuk bed nya kasur banyak rambut debu akhir bya pindah kamar mandi nya kecoak nya bed bya kotor ac nya iya dingin max stay suhu ,"First enter the bed the bed a lot of dust hair at the end of the BYA Moving the bathroom, the brown is the dirty bed, the AC is cold, the temperature is cold, the temperature"
GDHY,MM,10.0,2023-07-10,Rekomendasi buat keluarga liburan.,rekomendasi buat keluarga libur,recommendations for family holidays
GDHY,AM,8.5,2020-01-28,Sebenarnya ini perpanjang dari check-in sebelumnya tapi minta dikamar yang sama karena tidak mau susah tapi sayang banget sesama resepsionis komunikasin. Pagi sudah minta perpanjangan dan sudah diperpanjang kartunya siang di telfon harus extends karena sudah waktunya check-in. Overall oke lah dari sisi hotelnya.,benar panjang checkin belum minta kamar sama mau susah sayang banget sama resepsionis komunikasin pagi minta panjang panjang kartu siang telfon extends waktu checkin overall oke lah sisi hotel,"really long checkin hasn't asked the same room to be very difficult to love the communicating receptionist in the morning asking for a long length of the Card EXTENDS when checking Overall okay, okay, the hotel side is"
GDHY,MY,8.5,2019-12-12,Kamarnya nyaman dan sarapannya juga enak.,kamar nyaman sarap enak,comfortable room comfortable
GDHY,VA,9.7,2019-01-13,"Tempatnya nyaman, kamarnya bersih dan luas.",tempat nyaman kamar bersih luas,a comfortable place to clean rooms spacious
GDHY,AC,9.3,2018-06-23,"Nyaman, tapi makan kurang enak.",nyaman makan kurang enak,comfortable eating not good
GDHY,TM,10.0,2017-05-22,Itu bagus. Saya senang tinggal di hotel ini.,bagus senang tinggal hotel,Bagus is happy to live a hotel
GDHY,AD,9.1,2017-02-27,"Ini kali kedua saya menginap di GQ. Saat check in pelayanan ramah dan cepat. tapi saya kecewa ketika room yang saya pesan tidak sesuai yang saya harapkan. Saya sempat protes ke pihak receptionis, tapi tidak ada tanggapan. Sampai saya kembali turun dari lantai 7 ke bawah untuk minta ganti kamar. Setelah mendapat ganti kamar, kamar yang saya dapat juga tidak sesuai yang saya pesan, dan bathtubenya kotor dan tidak ada tutupnya. Akhirnya saya turun lagi dari lantai 5 dan menemui receptionis. Saya protes karena pada saat saya menginap pada bulan oktober lalu saya mendapat sesuai pesanan saya, kamar nyaman dan bersih, kenapa yang sekarang tidak. Untuk yang terakir akhirnya saya diantar oleh Bell boy yang malah tau mana kamar yang sesuai spek yang saya tulis di pesanan traveloka. Tolong tingkatkan profesionalitasnya dalam melayani costumer. Thanks",kali dua inap gq check in layan ramah cepat kecewa room pesan sesuai harap sempat protes pihak receptionis tanggap turun lantai bawah minta ganti kamar dapat ganti kamar kamar sesuai pesan bathtubenya kotor tutup akhir turun lantai temu receptionis protes inap bulan oktober lalu dapat sesuai pesan kamar nyaman bersih sekarang terakir akhir antar bell boy bahkan tahu mana kamar sesuai spek tulis pesan traveloka tingkat profesionalitas layan costumer terima kasih,"times the two inpatients of GQ check -in -friendly Fast Service Disappointed Room Message according to hope that the receptionist response goes down the lower floor asking for a room to change the room according to the message of the bathtub. Now the last is the final between Bell Boy even know which rooms are according to the written specs of Traveloka messages at the professionalism level of customers, thank you"
GDHY,sarvony l.,10.0,2017-08-15,Memuaskan kalau ke jogja pengen menginap disini lagi,muas kalau jogja inap sini,if Jogja is staying here
GDHY,G,9.7,2019-01-05,"Hotel sangat nyaman baik pelayanan dan roomnya luas lega, check-in check-out sangat mudah tidak susah, semoga bisa selalu istirahat di grand quality, Pertahankan kenyamanan dan pertahankan dalam jaga privasi tamu.",hotel sangat nyaman baik layan roomnya luas lega checkin checkout sangat mudah susah moga selalu istirahat grand quality tahan nyaman tahan jaga privasi tamu,The hotel is very comfortable both the broad service room is a spacious checkout checkout very easy
GDHY,CR,9.4,2018-11-08,,,
GDHY,ps,9.7,2017-01-27,Bagus dan profesional dan ramah,bagus profesional ramah,Good professional friendly
GDHY,LS,9.4,2018-04-08,"layanan bagus, kebersihan baik, sarapan enak dengan pilihan menu yang bagus.",layan bagus bersih baik sarap enak pilih menu bagus,good service good clean good sap delicious choosing a good menu
GDHY,D***g,9.0,2024-07-05,Overall. Saya suka sekali hotelnya. Mulai dari harga dan lokasi. Terutama buat breakfast anak anak suka sekali. Staycation sangat recommended. Walaupun ada kekurangan. Tidak saya sebutkan. Kalau saya ke yogya lagi pasti saya check in lagi. Liburan keluarga buat anak 2 sangat terkesan 👍.,overall suka sekali hotel mulai harga lokasi utama buat breakfast anak anak suka sekali staycation sangat recommended walaupun kurang sebut kalau yogya check in libur keluarga buat anak sangat kes,"Overall like the hotel, starting from the main location for breakfast, children love staycation, very recommended even though it is not mentioned if Yogya checks in family holidays for children is very impressive"
GDHY,M,9.7,2019-01-06,"Parkir luas, pelayanan resepsionis cepat ramah tempat strategis dekat dengan bandara dan kota.",parkir luas layan resepsionis cepat ramah tempat strategis dekat bandara kota,PARKING Broad Parking Receptionist Fast Strategic Place Near the City Airport
GDHY,Defrian C. P.,9.7,2018-12-26,Stafnya sangat ramah. Kamar dan kamar mandi yang sangat bersih dan dekat dengan bandara.,staf sangat ramah kamar kamar mandi sangat bersih dekat bandara,Very friendly staff bathrooms are very clean near the airport
GDHY,SS,9.4,2019-06-10,"Pengalaman saya menginap disini sangat nyaman sekali, kamarnya besar, dan bersih. Namun perlu ditingkatkan pelayanan bellboy saat check out.",alam inap sini sangat nyaman sekali kamar besar bersih perlu tingkat layan bellboy check out,"The natural inpathy here is very comfortable, a large, clean room, need a Bellboy Check Out level"
GDHY,PH,8.5,2020-01-18,Fasilitas sesuai dengan request.,fasilitas sesuai request,facilities according to the request
GDHY,IF,8.5,2017-07-01,"AC kamar kurang dingin, makanan kurang berasa bumbunya",ac kamar kurang dingin makan kurang asa bumbu,AC room is not cold enough to eat lack of hope
GDHY,Ma,9.4,2019-12-03,Tempatnya luas banget. Pelayanan oke cepat. Puas pokoknya. Kamar sesuai sama yang di foto.,tempat luas banget layan oke cepat puas pokok kamar sesuai sama foto,Very spacious place to service okay quickly satisfied with the same room according to the photo
GDHY,Mario W. P.,8.6,2017-12-30,"Hotel model lama,perlu di renovasi. pelayanan memuaskan. makanan enak.",hotel model lamaperlu renovasi layan muas makan enak,Hotel Model Lamaperlu Renovation Service Services Delicious
GDHY,TK,9.0,2022-11-30,"Menikmati hotel bintang 4 yang sedang trial opening karena masih baru diakuisisi, beberapa fasilitas umum masih dalam perbaikan dan belum bisa digunakan, semoga nanti ketika sudah benar benar settled bisa lebih nyaman kembali untuk menikmati stay selama di Jogja di sini.",nikmat hotel bintang sedang trial opening baru akuisisi beberapa fasilitas umum baik guna moga benar benar settled lebih nyaman nikmat stay lama jogja sini,Enjoying Bintang Hotel Medium Opening New Acquisition of Some Good Public Facilities To hope that it is really Settled more comfortable Jogja's long time staying here
GDHY,S,8.5,2020-03-16,Hotel yang bersih dan nyaman. Makanannya enak. Pelayanannya cepat dan ramah. Lokasinya di pinggir jalan jogja solo. Dekat kemana-mana. Terima kasih Traveloka.,hotel bersih nyaman makan enak layan cepat ramah lokasi pinggir jalan jogja solo dekat kemanamana terima kasih traveloka,Clean Hotel Comfortable Eating Delicious Layan Fast Friendly Location of Jogja Solo Roads Near Kemanamana Thank you Traveloka
GDHY,sn,9.7,2019-01-27,"Hotelnya mewah, pelayanannya sangat baik, lumayan jauh ke Malioboro tapi worth it banget, sarapannya enak, kamar mandinya bersih. Pokoknya enak banget, hotelnya recommended.",hotel mewah layan sangat baik lumayan jauh malioboro worth it banget sarap enak kamar mandi bersih pokok enak banget hotel recommended,"Luxury Luxury Hotels are very good, Malioboro worth it really, it's really good, the bathroom is really good, it's really good hotel"
GDHY,HM,5.7,2018-06-18,Susah dan lama banget untuk check-in.,susah lama banget checkin,it's really hard to check for a long time
GDHY,S,9.4,2019-12-15,"Hotel yang unik, artistik, indah dan bersejarah. Bagus sekali, telah disediakan komputer untuk berinternet ria. Saran, Kecepatan internet perlu ditingkatkan di semua bagian hotel jika ada kesempatan, ingin menginap lagi.",hotel unik artistik indah sejarah bagus sekali sedia komputer berinternet ria saran cepat internet perlu tingkat semua bagi hotel sempat inap,Unique Hotel Artistic Beautiful History Very Good Sedia Computer with a Ria Ria Fast Suggestions The Internet Needs All Levels For Hotels
GDHY,TH,8.5,2019-02-04,Hotelnya bersih dan kamarnya juga bersih dan nyaman untuk beristirahat dan fasilitas sangat bagus dan karyawannya ramah dan berasa seperti keluarga. Tetap pertahankan servicenya.,hotel bersih kamar bersih nyaman istirahat fasilitas sangat bagus karyawannya ramah asa keluarga tetap tahan servicenya,Clean Hotel Clean Room Comfortable Resting Facilities Very Good Employees Friendly Family Family still resistant service
GDHY,ER,8.7,2018-04-11,"Untuk level bintang 4 kebersihannya masih kurang memadai (bathup dan seprai tempat tidurnya) tapi air panasnya tidak ada gangguan setiap hari tersedia, kamarnya luas ukuran kasur king size.",level bintang bersih kurang pada bathup seprai tempat tidur air panas ganggu hari sedia kamar luas ukur kasur king size,"The level of a clean star is less on the bathtles of the hot bed of hot water disturbing the day available rooms, the size of the King Size mattress"
GDHY,SK,8.5,2017-09-04,Hotel dengan kolam renang yang bagus dan dekat bandara,hotel kolam renang bagus dekat bandara,Good swimming pool hotel near the airport
GDHY,AM,8.5,2020-01-28,"Dari segi kamar oke, luas tapi sayang spreinya warna kekuningan dan toiletnya agak error. secara keseluruhan oke sih.",segi kamar oke luas sayang spreinya warna kuning toilet error seluruh oke sih,"The room in terms of the room is okay, unfortunately the spot is yellow toilet error all okay"
GDHY,RA,10.0,2018-04-30,"Suasananya bikin betah, ruangan bersih, cuma karena mungkin hotel lama jadi kondisi barang-barang dikamar cenderung lama juga ya, makanan enak. Btw overall menyenangkan menginap disana.",suasana bikin betah ruang bersih cuma mungkin hotel lama jadi kondisi barangbarang kamar cenderung lama iya makan enak ngomong-ngomong overall senang inap sana,"The atmosphere makes you feel at home clean rooms, only an old hotel so the condition of the rooms of the room tends to take a long time, yes, eating, it's good to overrall it"
